bikeid,month,mileage,biketrips,tripduration,hours
35354,April,147.83,105,129116,36
43411,April,147.8,87,129122,36
34401,April,147.6,99,113843,32
42941,April,147.44,119,156347,43
43519,April,147.41,106,122635,34
43435,April,147.39,102,120472,33
33934,April,147.39,103,141313,39
43177,April,147.3,102,131083,36
41969,April,147.28,121,129067,36
43851,April,147.16,111,130020,36
40455,April,147.14,110,134743,37
43387,April,147.03,125,167176,46
43073,April,146.79,98,135375,38
41599,April,146.79,107,146596,41
41398,April,146.69,104,126365,35
43810,April,146.62,115,159533,44
43133,April,146.55,102,134062,37
43739,April,146.43,115,144120,40
40139,April,146.31,87,112721,31
43118,April,146.24,113,131060,36
38625,April,146.2,108,210779,59
41322,April,146.13,98,124871,35
40436,April,146.07,114,128286,36
36291,April,145.95,83,103611,29
41491,April,145.85,103,180273,50
42865,April,145.83,111,175324,49
40766,April,145.83,102,144654,40
42030,April,145.75,102,110383,31
41520,April,145.7,100,116588,32
38666,April,145.68,104,146717,41
43423,April,145.56,133,146686,41
43083,April,145.53,94,110550,31
36591,April,145.49,88,131873,37
42949,April,145.47,107,133637,37
38642,April,145.39,125,129528,36
42666,April,145.24,89,123184,34
43751,April,145.18,123,151611,42
42899,April,145.1,107,127797,35
42801,April,145.09,108,130217,36
40087,April,144.74,97,104316,29
43508,April,144.68,106,128297,36
39703,April,144.54,95,114153,32
43875,April,144.24,112,134153,37
43084,April,144.1,85,114731,32
40182,April,144.04,130,146790,41
40726,April,143.99,114,114897,32
37607,April,143.81,84,126717,35
34324,April,143.78,93,116557,32
43078,April,143.77,111,141825,39
43348,April,143.76,100,139655,39
41158,April,143.62,91,109920,31
33989,April,143.46,81,85403,24
43434,April,143.4,108,123731,34
36461,April,143.39,82,133646,37
40478,April,143.37,103,130128,36
43841,April,143.29,132,140927,39
35779,April,143.16,109,147136,41
40639,April,143.04,118,156020,43
35891,April,142.99,81,106322,30
43274,April,142.92,84,113615,32
43272,April,142.83,108,134990,37
41903,April,142.79,98,120141,33
38740,April,142.74,102,112314,31
43692,April,142.42,110,159874,44
43368,April,142.21,102,148902,41
35335,April,142.18,110,133951,37
42893,April,142.14,102,125242,35
43700,April,142.13,110,143929,40
37609,April,142.13,85,103200,29
42815,April,142.11,97,126784,35
42909,April,142.09,113,157802,44
41122,April,142.08,114,126140,35
43022,April,142.04,109,124188,34
42748,April,141.99,101,128618,36
42851,April,141.93,118,149667,42
42672,April,141.92,109,122732,34
42768,April,141.87,106,120141,33
40850,April,141.82,87,143622,40
40996,April,141.6,98,124009,34
40762,April,141.56,107,163459,45
40375,April,141.55,114,119651,33
42832,April,141.51,94,160580,45
42859,April,141.38,109,129400,36
41743,April,141.29,95,107674,30
43747,April,141.22,104,121687,34
38440,April,141.21,94,117333,33
43604,April,140.77,97,130614,36
43032,April,140.76,96,112541,31
42714,April,140.72,90,127892,36
43679,April,140.68,111,133077,37
43333,April,140.63,111,181266,50
42971,April,140.63,98,126171,35
43311,April,140.58,91,128756,36
40389,April,140.55,100,117280,33
43166,April,140.47,82,131994,37
35012,April,140.46,108,124041,34
43592,April,140.36,109,120773,34
41266,April,140.32,119,149588,42
42952,April,140.27,98,116216,32
42756,April,140.26,100,119702,33
41321,April,140.21,87,141987,39
36305,April,140.13,78,104049,29
43506,April,140.12,86,113599,32
43551,April,139.99,88,115658,32
41194,April,139.92,95,129578,36
43019,April,139.81,90,117005,33
43150,April,139.78,107,140694,39
42214,April,139.6,78,106975,30
42883,April,139.57,96,113787,32
40410,April,139.46,95,112401,31
39301,April,139.38,109,129616,36
43310,April,139.17,102,130918,36
42960,April,139.16,93,124351,35
39671,April,139.15,102,118273,33
43531,April,139.09,99,122367,34
42852,April,139.03,100,142174,39
42894,April,138.96,92,116257,32
43591,April,138.8,106,128882,36
42860,April,138.75,87,119473,33
40094,April,138.7,88,116833,32
43436,April,138.59,104,153435,43
34036,April,138.55,110,105694,29
39295,April,138.45,101,127128,35
41186,April,138.38,91,108506,30
39688,April,138.38,90,127079,35
41890,April,138.34,97,114849,32
38682,April,138.33,119,131556,37
43213,April,138.25,97,134615,37
39503,April,138.23,94,132466,37
43212,April,138.2,103,117978,33
43515,April,138.13,103,133899,37
38802,April,138.04,106,197225,55
42922,April,138.03,112,140383,39
39194,April,137.96,103,133191,37
43441,April,137.94,86,120926,34
36656,April,137.93,81,92623,26
43662,April,137.91,113,124276,35
43836,April,137.9,112,133958,37
42809,April,137.87,108,116488,32
41214,April,137.86,103,112868,31
35089,April,137.84,107,117730,33
40255,April,137.78,102,120190,33
41326,April,137.71,98,123029,34
35806,April,137.58,76,99882,28
40991,April,137.56,94,125456,35
42722,April,137.53,111,124633,35
43632,April,137.53,87,109076,30
38065,April,137.52,112,119794,33
43353,April,137.52,95,108139,30
43242,April,137.46,107,121091,34
40959,April,137.45,103,112250,31
39139,April,137.45,103,112116,31
43455,April,137.4,101,136555,38
43230,April,137.33,121,162816,45
39619,April,137.18,100,102241,28
41571,April,137.04,83,120974,34
40353,April,137.04,92,114592,32
43136,April,136.96,95,127723,35
43843,April,136.94,102,131796,37
40099,April,136.85,106,127756,35
41975,April,136.81,80,119596,33
38431,April,136.76,110,125095,35
40610,April,136.59,96,129531,36
40090,April,136.48,91,133352,37
38565,April,136.44,105,129278,36
43202,April,136.17,98,134704,37
42924,April,136.14,101,209175,58
43799,April,136.13,93,129027,36
38052,April,136.12,101,126141,35
40700,April,136.08,108,138463,38
43707,April,136.08,111,151094,42
43370,April,136.07,94,113335,31
43276,April,135.97,96,107454,30
42968,April,135.9,100,119733,33
41250,April,135.88,102,104832,29
36321,April,135.88,87,115954,32
41208,April,135.81,89,96423,27
40893,April,135.75,89,114155,32
42651,April,135.73,106,121007,34
43354,April,135.72,97,147422,41
41274,April,135.62,90,167686,47
40509,April,135.56,112,133259,37
39302,April,135.49,88,104511,29
41113,April,135.48,119,142692,40
42813,April,135.48,97,125509,35
43561,April,135.46,125,135015,38
39224,April,135.38,105,150719,42
38070,April,135.38,105,114178,32
43007,April,135.36,93,133272,37
43037,April,135.36,86,107147,30
43421,April,135.31,115,129447,36
43858,April,135.23,90,131782,37
29047,April,135.23,90,103540,29
36331,April,135.09,69,109360,30
43727,April,135.07,94,121756,34
36340,April,135.02,87,108656,30
40333,April,134.97,90,107255,30
39713,April,134.9,86,105889,29
42788,April,134.88,99,114119,32
43670,April,134.81,117,130083,36
43768,April,134.75,117,126693,35
39953,April,134.72,106,117455,33
43488,April,134.72,110,150003,42
42753,April,134.69,101,131357,36
43600,April,134.65,103,143677,40
43677,April,134.52,90,203068,56
43414,April,134.5,105,136888,38
42257,April,134.49,95,128021,36
43285,April,134.43,100,119381,33
39548,April,134.42,101,124720,35
43378,April,134.4,82,113295,31
43535,April,134.39,108,144887,40
39627,April,134.38,102,132854,37
42589,April,134.37,92,141440,39
42506,April,134.35,113,148379,41
43047,April,134.22,113,141258,39
43373,April,134.2,96,112973,31
43807,April,134.17,100,123410,34
41996,April,134.16,97,112385,31
43336,April,134.14,104,126037,35
43302,April,134.11,96,110620,31
30912,April,134.11,103,145847,41
43325,April,134.09,110,177685,49
41939,April,134.09,102,125369,35
34820,April,134.05,93,283012,79
39826,April,134.03,107,118574,33
42923,April,133.99,124,131271,36
43051,April,133.9,103,123081,34
41237,April,133.81,96,120169,33
41358,April,133.75,113,125170,35
43045,April,133.73,94,147958,41
43065,April,133.68,95,109056,30
40645,April,133.57,96,111758,31
38765,April,133.55,101,124446,35
41220,April,133.5,95,113830,32
43256,April,133.48,105,137805,38
43205,April,133.44,117,147099,41
42025,April,133.37,91,111859,31
38766,April,133.36,110,140065,39
40349,April,133.35,117,128709,36
43636,April,133.32,107,129095,36
40058,April,133.28,96,111498,31
43319,April,133.25,103,137970,38
42509,April,133.18,91,121401,34
42874,April,133.07,104,125165,35
43767,April,133.02,122,151994,42
43641,April,132.89,92,125468,35
43743,April,132.85,94,141824,39
43783,April,132.81,121,173020,48
41070,April,132.78,87,111826,31
43559,April,132.71,99,139456,39
42668,April,132.68,84,117260,33
43228,April,132.57,98,126693,35
39181,April,132.45,105,139624,39
43128,April,132.44,107,117364,33
39690,April,132.37,111,119891,33
39977,April,132.37,96,104606,29
42627,April,132.36,106,135966,38
42946,April,132.35,104,130914,36
42805,April,132.34,90,119274,33
41786,April,132.3,94,106099,29
40613,April,132.27,102,116700,32
43008,April,132.26,99,124494,35
43538,April,132.24,93,128662,36
41050,April,132.12,77,103588,29
40652,April,132.05,95,111433,31
38918,April,131.97,114,127127,35
36423,April,131.81,78,121801,34
40750,April,131.8,99,136260,38
42633,April,131.75,94,121996,34
39098,April,131.66,105,115964,32
36460,April,131.63,83,106244,30
43800,April,131.61,112,136132,38
43820,April,131.61,92,124791,35
33744,April,131.59,91,188917,52
35752,April,131.55,80,119103,33
43706,April,131.54,95,112197,31
41350,April,131.53,100,117492,33
43502,April,131.52,110,112343,31
40206,April,131.48,91,115691,32
38603,April,131.47,94,127266,35
36241,April,131.45,86,146521,41
42294,April,131.39,97,114572,32
42776,April,131.39,117,136036,38
43689,April,131.36,97,115138,32
38662,April,131.35,86,97747,27
39908,April,131.28,86,94539,26
43698,April,131.23,96,108791,30
42955,April,131.13,94,116071,32
42608,April,131.03,115,144673,40
43474,April,131.01,100,131890,37
43459,April,131.0,100,113553,32
36314,April,131.0,71,93228,26
43585,April,130.98,95,112806,31
40304,April,130.83,85,104893,29
40343,April,130.75,101,106436,30
40513,April,130.73,91,97145,27
40966,April,130.72,92,160218,45
33967,April,130.7,88,97470,27
43826,April,130.69,113,181658,50
43097,April,130.67,90,104810,29
40699,April,130.61,91,485549,135
38756,April,130.59,96,115940,32
38630,April,130.59,97,130217,36
43779,April,130.57,95,132278,37
43188,April,130.47,119,139845,39
43709,April,130.44,119,156714,44
43805,April,130.43,97,133156,37
39397,April,130.35,97,175755,49
43780,April,130.29,129,153026,43
41654,April,130.29,88,176515,49
40318,April,130.28,109,115497,32
38737,April,130.28,91,135242,38
38815,April,130.26,87,97159,27
42928,April,130.23,112,120615,34
42661,April,130.2,105,103846,29
43503,April,130.2,99,118817,33
43839,April,130.11,95,115124,32
42738,April,130.05,100,129630,36
41538,April,130.05,94,106579,30
41196,April,130.02,87,99135,28
40268,April,130.0,93,103112,29
41189,April,129.95,92,109287,30
37669,April,129.95,73,104535,29
43608,April,129.92,112,148451,41
41884,April,129.91,88,128691,36
42990,April,129.88,96,126675,35
40325,April,129.82,89,108044,30
43668,April,129.82,94,140720,39
33860,April,129.8,99,96792,27
43664,April,129.77,115,115981,32
41211,April,129.76,93,106759,30
37891,April,129.68,93,155006,43
40751,April,129.66,106,121497,34
41042,April,129.58,112,135846,38
42418,April,129.58,94,136581,38
39130,April,129.52,88,111245,31
40602,April,129.49,100,131620,37
40937,April,129.47,88,115741,32
33952,April,129.45,90,100144,28
40760,April,129.44,84,275136,76
38724,April,129.39,97,127360,35
43701,April,129.37,92,108372,30
41488,April,129.28,93,102179,28
42556,April,129.25,89,117368,33
39078,April,129.21,76,112774,31
43044,April,129.21,109,119769,33
39681,April,129.2,113,182736,51
43552,April,129.2,123,176984,49
41409,April,129.19,93,118354,33
41725,April,129.18,98,107509,30
41621,April,129.18,79,89720,25
43685,April,129.13,98,110765,31
41425,April,129.12,90,121252,34
40867,April,129.09,116,114025,32
41742,April,129.06,89,130258,36
37840,April,129.05,93,102696,29
41643,April,129.05,90,109253,30
38983,April,129.03,91,120927,34
39498,April,128.98,90,101773,28
43406,April,128.91,83,95081,26
43059,April,128.84,96,114486,32
39424,April,128.75,91,125022,35
42790,April,128.74,96,131845,37
38851,April,128.69,100,125746,35
43761,April,128.69,90,188740,52
39388,April,128.61,86,121869,34
36060,April,128.49,63,105796,29
39926,April,128.42,91,108832,30
39902,April,128.34,95,116405,32
42962,April,128.27,88,219451,61
41401,April,128.26,93,113086,31
40155,April,128.26,92,139441,39
42935,April,128.21,92,100824,28
43760,April,128.2,92,121363,34
43556,April,128.19,82,122234,34
41773,April,128.15,109,118604,33
40842,April,128.15,102,123952,34
42984,April,128.13,115,130873,36
42696,April,128.13,85,159586,44
38143,April,128.0,105,127475,35
36002,April,128.0,73,159242,44
40724,April,127.98,98,116645,32
36328,April,127.94,88,121842,34
39411,April,127.93,112,331271,92
43536,April,127.91,95,174167,48
33827,April,127.88,86,238957,66
39512,April,127.79,97,109203,30
41889,April,127.67,99,117297,33
41104,April,127.64,86,123834,34
40752,April,127.63,96,84039,23
40078,April,127.6,87,592458,165
41745,April,127.59,100,102120,28
42862,April,127.54,125,140325,39
43384,April,127.52,94,133180,37
41718,April,127.5,94,118294,33
41947,April,127.48,98,130925,36
43510,April,127.47,92,189800,53
40896,April,127.45,98,103960,29
39917,April,127.38,98,120502,33
41779,April,127.38,90,120766,34
39570,April,127.31,84,100074,28
39727,April,127.27,101,130348,36
43577,April,127.25,96,138556,38
39932,April,127.21,78,121273,34
40577,April,127.13,85,89920,25
39638,April,127.11,88,110853,31
35240,April,127.09,86,118459,33
43781,April,127.05,88,120818,34
35918,April,127.03,78,95791,27
39593,April,127.01,89,113718,32
43867,April,126.97,98,130227,36
43614,April,126.96,99,119697,33
40292,April,126.96,81,91916,26
39150,April,126.93,98,131811,37
42811,April,126.91,83,110331,31
40678,April,126.88,101,103428,29
42510,April,126.87,89,116703,32
40989,April,126.87,74,108104,30
39276,April,126.74,90,128886,36
41330,April,126.73,77,106562,30
43619,April,126.71,94,114224,32
43458,April,126.71,94,108534,30
38711,April,126.65,92,113209,31
40459,April,126.64,108,130906,36
42676,April,126.6,98,127433,35
43280,April,126.57,112,129439,36
40154,April,126.56,107,105193,29
43014,April,126.55,103,136148,38
42988,April,126.54,91,110157,31
40630,April,126.51,81,116770,32
38426,April,126.48,88,115666,32
41103,April,126.21,103,134153,37
41810,April,126.21,95,117953,33
42689,April,126.18,82,108776,30
41184,April,126.14,93,100489,28
41913,April,126.05,111,136412,38
27553,April,126.02,101,100617,28
43104,April,125.99,95,129259,36
29696,April,125.98,84,114016,32
42741,April,125.93,102,133912,37
42690,April,125.92,87,109231,30
42648,April,125.9,94,115315,32
40355,April,125.86,98,101739,28
38729,April,125.84,83,88134,24
30287,April,125.83,99,119050,33
40319,April,125.73,95,102979,29
42646,April,125.68,80,113240,31
40277,April,125.66,103,130097,36
35349,April,125.66,97,126542,35
41109,April,125.65,98,109855,31
40988,April,125.64,99,114438,32
43048,April,125.64,95,116310,32
34187,April,125.63,95,119479,33
43699,April,125.57,77,105981,29
35945,April,125.52,84,98527,27
43695,April,125.47,87,143701,40
38288,April,125.45,87,110204,31
43653,April,125.45,96,108976,30
42917,April,125.42,99,128569,36
40086,April,125.41,75,107674,30
38881,April,125.41,91,104596,29
43290,April,125.4,113,135669,38
34307,April,125.36,98,143165,40
29155,April,125.32,93,92239,26
43633,April,125.3,88,109564,30
43191,April,125.24,110,132191,37
42871,April,125.21,89,331316,92
39467,April,125.19,97,274995,76
41153,April,125.18,104,170187,47
42996,April,125.15,89,101418,28
33769,April,125.13,82,121504,34
43513,April,125.12,113,129281,36
35296,April,125.1,106,109192,30
40342,April,125.1,92,106717,30
39947,April,125.09,118,113623,32
41125,April,125.08,85,109007,30
42715,April,125.07,89,105638,29
40438,April,125.05,88,124151,34
28619,April,125.04,84,93114,26
40193,April,125.01,92,90586,25
43725,April,124.98,106,110513,31
40999,April,124.95,97,108130,30
43004,April,124.92,84,124080,34
40315,April,124.88,91,122028,34
43345,April,124.88,91,110691,31
43507,April,124.87,87,103443,29
41224,April,124.87,78,206205,57
43794,April,124.86,98,129162,36
38142,April,124.68,102,109872,31
33881,April,124.68,94,120872,34
41417,April,124.67,96,108232,30
41459,April,124.66,96,116157,32
