bikeid,month,mileage,biketrips,tripduration,hours
37411,March,441.03,295,360186,100
36489,March,440.97,301,283946,79
35714,March,439.96,287,295805,82
36474,March,439.52,322,332800,92
37015,March,437.86,286,316978,88
36978,March,437.66,283,453739,126
36516,March,434.13,296,324967,90
36275,March,429.99,287,352948,98
37762,March,429.78,284,352215,98
36833,March,428.01,277,282233,78
37643,March,427.76,279,311518,87
37161,March,427.56,307,337392,94
37121,March,427.21,261,306212,85
37423,March,426.84,296,340668,95
36494,March,426.09,294,385719,107
36553,March,426.03,267,293454,82
36412,March,423.63,317,357966,99
36288,March,423.33,265,312003,87
36068,March,422.64,268,321934,89
36181,March,421.86,294,308833,86
35750,March,421.37,301,296092,82
36104,March,420.67,296,384305,107
37858,March,420.27,265,301062,84
35846,March,418.24,268,361671,100
37409,March,417.89,270,576417,160
36297,March,416.82,289,296326,82
37191,March,414.25,312,327753,91
37321,March,412.66,258,1584035,440
37181,March,411.74,240,306176,85
36116,March,410.63,264,476664,132
36808,March,410.03,275,383616,107
36260,March,406.63,259,290309,81
36484,March,406.2,303,326989,91
35947,March,406.12,283,279651,78
37071,March,402.01,277,285407,79
37413,March,398.19,281,290814,81
36793,March,398.07,234,272013,76
36767,March,397.84,269,295226,82
36409,March,395.57,267,278351,77
37173,March,390.67,251,318602,89
36755,March,389.52,270,303229,84
37701,March,383.9,261,336098,93
36100,March,383.5,260,293206,81
37422,March,382.73,271,315015,88
36992,March,380.97,272,271142,75
37299,March,378.75,260,852483,237
37836,March,378.6,249,476882,132
36302,March,378.1,249,282899,79
37734,March,375.69,255,326158,91
36644,March,374.34,211,235142,65
37617,March,374.28,253,435490,121
35845,March,372.18,252,279858,78
37485,March,371.33,253,245049,68
36555,March,369.12,279,305982,85
36597,March,365.97,263,272699,76
36580,March,364.32,256,291522,81
36503,March,363.16,262,285242,79
37378,March,362.92,255,275595,77
35708,March,361.34,235,248494,69
35619,March,360.76,226,347708,97
36862,March,358.39,227,273336,76
37619,March,357.33,256,232395,65
37311,March,352.41,220,228638,64
37055,March,351.6,239,262750,73
37025,March,350.99,226,1108506,308
36985,March,350.51,257,228519,63
37820,March,349.83,217,256225,71
37585,March,348.19,247,230027,64
36570,March,346.16,241,223699,62
36392,March,346.1,229,240256,67
36492,March,345.95,250,399811,111
36417,March,345.63,209,236110,66
36016,March,341.34,227,297839,83
36335,March,338.18,222,224194,62
36388,March,337.76,230,257708,72
37825,March,337.68,225,281017,78
36092,March,337.44,240,237081,66
35993,March,332.35,231,226782,63
35905,March,331.02,213,251915,70
37250,March,329.41,245,278620,77
36155,March,325.93,210,201847,56
36733,March,323.7,214,240996,67
37870,March,322.07,225,256158,71
37759,March,321.3,235,255310,71
37784,March,321.24,209,217387,60
37498,March,318.26,190,325945,91
36756,March,317.98,201,222392,62
35798,March,314.91,192,231323,64
36022,March,314.23,217,271845,76
36785,March,313.04,178,238412,66
36440,March,311.9,187,254571,71
37065,March,310.14,199,243281,68
36550,March,309.51,201,257335,71
36485,March,308.32,216,256450,71
37420,March,308.27,207,203105,56
37155,March,308.09,227,212322,59
35736,March,302.65,178,255789,71
37001,March,301.51,198,200027,56
35882,March,300.56,200,218419,61
37047,March,299.97,188,193204,54
36321,March,295.27,204,258908,72
37437,March,295.15,174,226130,63
36124,March,294.33,181,238927,66
37035,March,291.78,192,247008,69
36911,March,291.38,174,207908,58
37637,March,288.0,182,211457,59
37238,March,287.72,192,201482,56
37635,March,286.21,178,225498,63
37272,March,285.08,179,180253,50
36758,March,284.28,212,220577,61
36658,March,282.83,202,193727,54
36556,March,281.09,190,190699,53
36053,March,278.6,193,181816,51
37653,March,278.09,208,197401,55
37751,March,276.72,192,205119,57
36641,March,276.31,209,201902,56
36313,March,275.27,176,210983,59
37066,March,269.97,177,215913,60
36769,March,268.08,154,388850,108
37204,March,267.79,175,204455,57
37861,March,267.08,194,191480,53
37043,March,262.87,152,169236,47
36757,March,262.42,186,232458,65
37514,March,260.23,159,189988,53
37054,March,260.18,174,167983,47
42554,March,258.15,201,211516,59
37163,March,254.11,173,202562,56
37877,March,253.01,149,169470,47
37380,March,251.18,177,312202,87
36539,March,250.43,177,166680,46
35638,March,245.4,158,190071,53
36586,March,241.43,147,1723966,479
42627,March,240.0,207,204511,57
35941,March,231.65,167,151105,42
35623,March,230.76,146,171141,48
37891,March,228.02,137,168106,47
41907,March,227.81,198,174441,48
37504,March,226.91,159,167440,47
36193,March,226.8,158,181581,50
39111,March,226.65,162,166117,46
40929,March,226.22,166,160334,45
36298,March,226.12,131,304704,85
41392,March,225.2,161,160916,45
36093,March,222.68,165,184711,51
37544,March,222.52,135,200529,56
42551,March,222.5,179,203769,57
37298,March,222.19,159,127333,35
39139,March,222.07,167,189418,53
37880,March,221.24,138,171109,48
36540,March,221.13,158,175462,49
40713,March,221.08,187,171780,48
36902,March,220.63,116,169393,47
35121,March,220.03,183,160190,44
36270,March,219.13,139,158617,44
31376,March,218.54,180,194704,54
38200,March,218.2,152,217687,60
40597,March,217.05,163,167935,47
41520,March,216.35,167,154425,43
40780,March,215.71,160,177737,49
42045,March,215.21,175,167315,46
41733,March,215.13,165,175188,49
40845,March,213.93,163,171656,48
40795,March,212.6,165,154454,43
40716,March,212.38,184,174919,49
36885,March,212.37,142,774660,215
38589,March,212.26,153,145115,40
41196,March,212.21,172,162662,45
40358,March,212.12,164,165223,46
40430,March,210.56,177,159659,44
38115,March,210.49,193,176200,49
41124,March,210.11,170,173699,48
35280,March,210.03,161,156853,44
40121,March,209.59,168,152125,42
40645,March,209.5,180,163114,45
40458,March,209.28,157,134906,37
38487,March,209.1,182,162378,45
41830,March,207.93,170,152866,42
33955,March,207.22,167,164393,46
40960,March,206.52,163,156343,43
40750,March,206.48,160,168558,47
41094,March,205.92,145,155194,43
42608,March,205.47,161,188800,52
40353,March,205.18,167,173603,48
40264,March,204.88,153,141624,39
39341,March,204.26,167,198680,55
41542,March,204.19,173,170141,47
40536,March,203.47,165,168621,47
40490,March,203.42,180,243226,68
41493,March,203.11,155,154307,43
39389,March,203.03,175,216303,60
40615,March,202.31,156,145811,41
41936,March,202.29,162,154391,43
41246,March,201.61,167,164591,46
39786,March,201.39,156,154934,43
41488,March,200.86,153,141450,39
41088,March,200.86,158,167902,47
41879,March,200.83,153,148237,41
35698,March,200.76,126,174042,48
40946,March,200.7,158,160809,45
37326,March,200.63,138,149012,41
41662,March,200.61,162,170539,47
35236,March,200.52,159,162651,45
39390,March,200.03,154,164387,46
40829,March,199.63,143,138521,38
40859,March,199.32,156,150591,42
37418,March,199.21,116,195406,54
41863,March,198.85,153,154329,43
39308,March,198.78,151,139210,39
40068,March,198.68,169,154645,43
39776,March,198.41,168,144637,40
41315,March,198.12,135,142116,39
41692,March,197.87,165,141532,39
41819,March,197.78,151,145708,40
40410,March,197.75,148,149475,42
38501,March,197.7,139,132738,37
38964,March,197.54,154,239619,67
40371,March,197.51,152,137396,38
38185,March,197.36,168,134731,37
41025,March,197.22,149,156289,43
38875,March,196.85,151,133760,37
41549,March,196.73,177,152614,42
40459,March,196.55,172,179397,50
41093,March,196.52,156,210192,58
39790,March,196.51,156,136218,38
40916,March,196.5,154,147046,41
39694,March,196.3,151,134734,37
40516,March,196.3,153,147921,41
37834,March,196.22,155,632271,176
40965,March,195.9,147,148879,41
39496,March,195.83,155,152890,42
26614,March,195.83,156,152385,42
39780,March,195.52,154,150566,42
41885,March,195.5,135,154994,43
38468,March,195.28,156,137456,38
33775,March,195.26,165,146646,41
40307,March,195.14,158,143635,40
34270,March,194.88,169,143828,40
37048,March,194.76,136,821146,228
39690,March,194.67,157,148506,41
38433,March,194.66,152,175618,49
39914,March,194.64,146,126020,35
38702,March,194.6,175,156113,43
40630,March,194.55,160,210171,58
40647,March,194.43,158,166198,46
39865,March,194.34,147,145743,40
41454,March,194.33,161,141331,39
41202,March,194.24,153,150965,42
41700,March,193.99,167,157110,44
41712,March,193.69,150,141933,39
39703,March,193.53,158,468153,130
40905,March,193.47,145,145446,40
41268,March,193.35,148,142100,39
34266,March,193.35,153,162046,45
41052,March,193.32,167,144307,40
40044,March,193.29,164,139978,39
41038,March,193.22,156,156127,43
41143,March,193.18,138,134393,37
40667,March,192.89,172,167068,46
42658,March,192.83,126,141806,39
42345,March,192.79,157,164529,46
40967,March,192.64,154,142393,40
40377,March,192.46,128,134458,37
41815,March,192.44,160,146612,41
40782,March,192.39,148,133045,37
34058,March,192.24,145,142835,40
41369,March,191.97,152,164023,46
41831,March,191.74,160,144368,40
38435,March,191.74,155,146448,41
40204,March,191.58,182,153037,43
41610,March,191.56,148,153575,43
40855,March,191.49,160,195889,54
38979,March,191.25,150,178357,50
40537,March,190.98,159,147248,41
39353,March,190.97,148,141853,39
41918,March,190.8,146,157156,44
40914,March,190.77,152,141546,39
40605,March,190.76,145,149259,41
38293,March,190.75,167,143304,40
40802,March,190.67,166,158222,44
37334,March,190.63,149,151162,42
41417,March,190.62,159,139231,39
42557,March,190.51,142,139165,39
38274,March,190.34,154,135191,38
38120,March,190.32,154,144430,40
37586,March,190.29,143,122874,34
36365,March,190.22,129,132835,37
40127,March,190.18,161,161841,45
40858,March,190.01,145,159324,44
41034,March,189.98,138,141198,39
40643,March,189.97,179,155195,43
40282,March,189.97,149,134153,37
41440,March,189.96,162,147370,41
41659,March,189.85,130,133399,37
41373,March,189.84,142,147640,41
40658,March,189.74,178,141125,39
39262,March,189.5,173,162985,45
40183,March,189.5,161,137282,38
41505,March,189.43,146,150016,42
41413,March,189.25,158,131068,36
40201,March,189.14,163,148718,41
38260,March,189.05,163,142764,40
40508,March,188.94,158,156686,44
39134,March,188.83,153,159866,44
41532,March,188.65,176,143348,40
39503,March,188.62,147,143423,40
41110,March,188.42,170,172025,48
39016,March,188.32,135,153407,43
41715,March,188.29,163,140299,39
40747,March,188.26,155,156196,43
39195,March,188.21,152,152433,42
40375,March,188.11,158,155034,43
40249,March,188.09,139,132821,37
42025,March,188.07,136,127366,35
38766,March,187.97,136,211351,59
40091,March,187.87,161,156882,44
40170,March,187.76,173,144061,40
41557,March,187.27,134,142418,40
39462,March,187.16,157,156797,44
38662,March,187.12,140,155597,43
42217,March,186.97,146,139094,39
36956,March,186.91,123,139084,39
41062,March,186.69,132,145285,40
41919,March,186.59,150,157534,44
41713,March,186.53,139,139755,39
41191,March,186.48,161,158689,44
41720,March,186.28,145,151041,42
40543,March,186.2,158,171089,48
37628,March,186.19,150,154728,43
38771,March,185.99,147,137812,38
40972,March,185.77,140,134890,37
41706,March,185.73,143,159191,44
40941,March,185.57,132,169247,47
41194,March,185.57,145,143496,40
41653,March,185.42,162,139697,39
41934,March,185.4,150,127520,35
38526,March,185.38,160,162263,45
40337,March,185.28,147,135542,38
41165,March,185.27,161,159756,44
34931,March,185.25,156,124876,35
41669,March,185.16,148,130858,36
42657,March,185.09,161,147651,41
42005,March,184.86,144,138775,39
40800,March,184.82,133,146727,41
38488,March,184.78,154,140807,39
41539,March,184.61,163,155084,43
41562,March,184.58,161,142556,40
41397,March,184.49,156,159678,44
39764,March,184.22,155,153998,43
40857,March,184.14,141,137640,38
40648,March,184.1,160,141886,39
39845,March,184.08,142,133264,37
33964,March,184.07,145,172741,48
40722,March,184.02,160,153738,43
40047,March,184.0,148,137980,38
35010,March,183.93,143,137420,38
37846,March,183.84,114,119822,33
39894,March,183.83,141,138508,38
42008,March,183.7,152,136561,38
40949,March,183.6,165,146079,41
40450,March,183.57,131,146976,41
41084,March,183.48,150,135949,38
40985,March,183.32,180,163934,46
34055,March,183.3,161,164487,46
40652,March,183.26,164,150298,42
37377,March,183.2,131,133934,37
41836,March,183.2,127,110703,31
39639,March,183.11,156,144489,40
41514,March,183.05,149,128333,36
38984,March,182.98,146,137051,38
33091,March,182.94,134,149624,42
28676,March,182.74,150,129546,36
38603,March,182.72,147,144849,40
39095,March,182.66,137,147085,41
41475,March,182.64,151,129994,36
40581,March,182.49,137,131992,37
40369,March,182.49,140,211843,59
39033,March,182.49,150,166608,46
40362,March,182.39,145,131747,37
38815,March,182.36,149,160982,45
40380,March,182.33,139,124851,35
41667,March,182.33,145,141410,39
38092,March,182.32,160,178720,50
41338,March,182.14,152,135974,38
38686,March,182.14,135,134840,37
41156,March,182.13,154,137194,38
40932,March,182.07,152,133961,37
36974,March,182.04,130,135107,38
40311,March,181.96,128,132693,37
40222,March,181.94,146,142280,40
39392,March,181.74,163,142630,40
40259,March,181.74,169,162729,45
39927,March,181.71,155,144861,40
34080,March,181.66,157,148420,41
35065,March,181.65,149,131353,36
40877,March,181.63,158,134128,37
41288,March,181.56,147,136806,38
38735,March,181.49,156,125036,35
41020,March,181.34,166,140308,39
38110,March,181.3,153,135527,38
38800,March,181.19,133,129511,36
39887,March,181.15,149,232191,64
38709,March,181.14,141,154508,43
41380,March,181.05,146,134267,37
38196,March,181.04,158,153271,43
39877,March,181.01,136,139039,39
33867,March,180.99,139,122325,34
40397,March,180.86,146,123193,34
39957,March,180.71,146,145328,40
35019,March,180.71,151,125293,35
40164,March,180.58,153,146462,41
41739,March,180.54,148,131142,36
38054,March,180.53,158,157248,44
40236,March,180.52,134,136768,38
41494,March,180.46,143,195274,54
41697,March,180.46,144,139543,39
41965,March,180.45,132,123505,34
39196,March,180.43,113,126313,35
41033,March,180.43,144,144659,40
40304,March,180.34,129,123403,34
38652,March,180.2,134,133314,37
38256,March,180.18,140,121612,34
40990,March,180.09,149,130235,36
41282,March,180.04,154,127956,36
41525,March,179.94,167,135166,38
40700,March,179.91,139,131667,37
40610,March,179.91,142,135193,38
33973,March,179.87,156,136441,38
34917,March,179.76,129,136357,38
41554,March,179.66,134,126347,35
40903,March,179.65,157,138882,39
41643,March,179.53,146,145538,40
40503,March,179.52,139,128634,36
35272,March,179.48,144,138485,38
40657,March,179.48,119,127821,36
42041,March,179.46,133,126666,35
40684,March,179.43,132,117463,33
39870,March,179.39,154,135715,38
38757,March,179.37,141,125616,35
33885,March,179.32,129,132375,37
38706,March,179.28,138,137690,38
41940,March,179.28,140,126567,35
39809,March,179.27,144,144366,40
41424,March,179.26,130,159825,44
42510,March,179.25,137,115727,32
41072,March,179.24,139,127519,35
41632,March,179.18,157,158243,44
41782,March,179.08,143,159167,44
39160,March,179.02,149,120334,33
40308,March,178.83,139,127667,35
37756,March,178.81,120,108448,30
38244,March,178.81,142,131845,37
41529,March,178.76,143,143841,40
41699,March,178.76,169,131609,37
34175,March,178.75,144,138363,38
41179,March,178.71,137,127661,35
39599,March,178.65,134,133128,37
27446,March,178.55,141,138554,38
40488,March,178.41,153,133321,37
28388,March,178.39,144,147160,41
40439,March,178.38,159,136249,38
41551,March,178.27,136,122558,34
40292,March,178.24,144,141661,39
40607,March,178.22,135,123708,34
38915,March,178.2,143,131227,36
38918,March,178.17,132,145894,41
41927,March,178.11,141,138907,39
40284,March,178.08,147,130192,36
39273,March,177.95,156,161251,45
40655,March,177.91,147,131186,36
39787,March,177.9,129,115463,32
41023,March,177.88,138,134787,37
41574,March,177.72,158,124123,34
39354,March,177.68,139,132855,37
40538,March,177.59,135,134712,37
41259,March,177.36,147,131075,36
40787,March,177.36,141,140269,39
38950,March,177.34,140,125338,35
40303,March,177.34,148,137827,38
39783,March,177.31,149,186687,52
38896,March,177.26,137,148149,41
39246,March,177.23,134,130089,36
38827,March,177.22,135,120730,34
33920,March,177.19,150,138080,38
39741,March,177.12,143,123661,34
40150,March,177.0,144,322126,89
38163,March,176.95,155,146351,41
42837,March,176.83,140,145087,40
40383,March,176.81,136,123258,34
38541,March,176.71,135,133864,37
41341,March,176.65,165,166697,46
40840,March,176.6,163,152740,42
33295,March,176.6,165,140764,39
41228,March,176.52,138,125640,35
41765,March,176.49,142,141243,39
41420,March,176.47,123,132031,37
40120,March,176.4,140,134756,37
39418,March,176.34,142,146778,41
40976,March,176.34,137,199632,55
38198,March,176.28,152,136373,38
38242,March,176.27,150,141738,39
40613,March,176.23,148,131170,36
39838,March,176.2,130,122772,34
38705,March,176.17,141,129085,36
41190,March,176.16,146,129651,36
40871,March,176.05,132,128318,36
39506,March,176.03,160,146712,41
33934,March,176.0,132,160370,45
39393,March,176.0,121,135977,38
41351,March,175.99,133,114857,32
41781,March,175.95,136,124846,35
33957,March,175.89,146,120467,33
41649,March,175.81,173,134505,37
40734,March,175.79,122,116808,32
38118,March,175.78,133,122285,34
39578,March,175.76,138,148487,41
38578,March,175.73,148,136473,38
41787,March,175.68,144,118648,33
42294,March,175.63,158,132150,37
41419,March,175.53,137,140582,39
34167,March,175.5,137,128752,36
38334,March,175.5,131,126335,35
38052,March,175.48,141,123827,34
40584,March,175.34,147,128837,36
39691,March,175.21,144,123038,34
39733,March,175.05,131,139096,39
41497,March,175.0,129,124551,35
39953,March,174.99,135,126526,35
41911,March,174.98,140,125159,35
41995,March,174.96,138,137233,38
34120,March,174.95,133,130608,36
35159,March,174.93,155,145418,40
40539,March,174.91,136,130596,36
40574,March,174.9,141,134863,37
41221,March,174.83,137,131463,37
42509,March,174.75,155,136963,38
38441,March,174.74,131,340842,95
38133,March,174.71,127,134880,37
38870,March,174.68,155,130740,36
42697,March,174.65,147,138896,39
38080,March,174.61,130,215318,60
42651,March,174.59,131,144087,40
39796,March,174.51,130,115258,32
34925,March,174.48,154,145554,40
38933,March,174.42,127,135035,38
41576,March,174.41,142,128344,36
38301,March,174.4,136,118377,33
41367,March,174.4,155,131217,36
41175,March,174.31,150,142712,40
42833,March,174.17,108,118682,33
40623,March,174.17,154,124849,35
38625,March,174.04,155,151522,42
40933,March,174.02,156,194061,54
38249,March,174.01,135,126239,35
41980,March,173.96,145,127668,35
41398,March,173.93,126,124350,35
33993,March,173.91,149,121036,34
41160,March,173.89,125,126745,35
42680,March,173.88,141,147628,41
39442,March,173.84,165,143126,40
39096,March,173.8,126,133904,37
42626,March,173.77,156,136321,38
34921,March,173.55,143,137226,38
41624,March,173.5,140,127569,35
40202,March,173.48,142,133164,37
40987,March,173.47,129,129483,36
39659,March,173.41,148,127937,36
34023,March,173.32,158,131690,37
41195,March,173.32,144,143404,40
42817,March,173.29,148,169760,47
42659,March,173.25,137,133540,37
39457,March,173.18,143,124410,35
38972,March,173.14,142,133158,37
40867,March,173.05,132,137967,38
34345,March,172.99,154,160144,44
38190,March,172.98,133,125046,35
35076,March,172.97,128,135085,38
28767,March,172.91,141,119952,33
42284,March,172.85,180,122548,34
40748,March,172.76,153,129931,36
34027,March,172.74,148,163520,45
40444,March,172.71,140,126714,35
30753,March,172.66,124,126237,35
38447,March,172.66,153,150235,42
40882,March,172.66,141,119505,33
39753,March,172.65,143,132477,37
34130,March,172.58,117,127315,35
38039,March,172.57,139,141348,39
41059,March,172.53,137,118118,33
41376,March,172.51,121,119776,33
38654,March,172.4,135,129166,36
39161,March,172.3,156,138702,39
40674,March,172.18,154,138456,38
40526,March,172.17,134,143842,40
40881,March,172.12,146,139046,39
38082,March,172.09,132,118757,33
39867,March,172.08,155,163520,45
40796,March,172.06,121,113174,31
41469,March,171.97,134,132305,37
40173,March,171.94,161,162653,45
40679,March,171.89,131,124217,35
40054,March,171.88,131,121196,34
40493,March,171.75,140,117739,33
41264,March,171.71,151,157201,44
33738,March,171.55,142,154697,43
41730,March,171.55,122,114953,32
40760,March,171.52,139,123771,34
38893,March,171.46,124,119594,33
40396,March,171.43,146,120264,33
40305,March,171.39,156,162599,45
39757,March,171.38,140,139762,39
35178,March,171.35,146,136401,38
41904,March,171.29,129,115803,32
39573,March,171.26,144,124079,34
40944,March,171.21,146,137044,38
39533,March,171.13,134,126953,35
39087,March,170.98,139,270589,75
41429,March,170.92,165,159005,44
41452,March,170.86,136,128857,36
40319,March,170.83,140,124135,34
38930,March,170.82,148,126797,35
35051,March,170.79,149,126366,35
39822,March,170.78,139,132942,37
38838,March,170.75,99,107173,30
41211,March,170.74,147,152639,42
42257,March,170.71,125,123811,34
42696,March,170.71,132,164945,46
40414,March,170.65,161,126287,35
40500,March,170.65,129,159975,44
40854,March,170.62,136,172048,48
38072,March,170.58,144,139773,39
41811,March,170.55,132,121877,34
42027,March,170.51,140,121826,34
40176,March,170.5,144,136383,38
34401,March,170.46,124,127570,35
40158,March,170.38,141,136751,38
39263,March,170.36,136,121425,34
38504,March,170.35,136,124755,35
39345,March,170.28,141,149057,41
39473,March,170.25,111,272432,76
42786,March,170.23,137,134103,37
41926,March,170.17,165,149897,42
38182,March,170.13,143,132942,37
41925,March,169.92,148,130540,36
40809,March,169.9,130,150056,42
38953,March,169.9,149,132054,37
41732,March,169.87,138,131538,37
38149,March,169.86,141,114428,32
40789,March,169.82,161,132559,37
41308,March,169.73,126,129059,36
38473,March,169.72,141,128190,36
42653,March,169.71,131,120652,34
39604,March,169.69,144,120773,34
39515,March,169.48,125,135313,38
40350,March,169.41,149,141434,39
40778,March,169.39,135,116374,32
41799,March,169.38,146,121951,34
40309,March,169.35,141,140658,39
41325,March,169.28,144,118215,33
42556,March,169.27,151,206106,57
41184,March,169.17,128,130965,36
38165,March,169.15,138,131402,37
38277,March,169.13,151,155828,43
34380,March,169.1,143,114714,32
27910,March,169.06,132,108008,30
41609,March,168.87,132,123189,34
38682,March,168.8,149,131112,36
34362,March,168.79,136,125185,35
38753,March,168.75,139,141035,39
34278,March,168.74,145,138293,38
38187,March,168.73,128,129411,36
38270,March,168.72,126,114405,32
27738,March,168.69,144,294355,82
39644,March,168.69,125,114469,32
34950,March,168.59,166,138113,38
41710,March,168.55,142,135664,38
41718,March,168.54,152,138862,39
38888,March,168.49,136,136304,38
38104,March,168.48,156,148914,41
41755,March,168.43,135,125488,35
39367,March,168.42,132,129688,36
29184,March,168.41,128,139840,39
38060,March,168.4,147,181469,50
35093,March,168.35,140,145631,40
40089,March,168.31,152,142623,40
40352,March,168.3,145,141784,39
40212,March,168.26,125,116353,32
38965,March,168.25,135,135337,38
41589,March,168.24,132,123707,34
39223,March,168.24,123,121060,34
38613,March,168.2,143,120913,34
41858,March,168.19,142,142886,40
41168,March,168.19,151,122610,34
40227,March,168.08,123,125015,35
39666,March,168.02,122,125944,35
41869,March,168.02,143,128765,36
41783,March,168.01,153,136534,38
38085,March,167.96,143,179131,50
40617,March,167.95,126,118261,33
38660,March,167.94,134,131099,36
41286,March,167.89,147,146807,41
41867,March,167.87,140,122838,34
40113,March,167.86,128,140178,39
40826,March,167.83,150,117661,33
38822,March,167.74,123,121502,34
39648,March,167.72,141,124742,35
38379,March,167.66,147,132057,37
34160,March,167.58,141,133772,37
41579,March,167.5,130,266071,74
35098,March,167.49,136,141435,39
40065,March,167.49,152,156792,44
40665,March,167.44,145,134414,37
40847,March,167.43,136,173785,48
40002,March,167.39,141,134565,37
41847,March,167.34,143,157790,44
40691,March,167.28,140,165595,46
38406,March,167.24,124,118585,33
41316,March,167.18,140,124627,35
39524,March,167.14,162,131596,37
37871,March,167.07,117,120392,33
40694,March,167.02,122,128842,36
40098,March,166.99,130,140745,39
40989,March,166.98,139,142936,40
41082,March,166.98,134,124815,35
39137,March,166.97,127,118501,33
41734,March,166.9,131,125991,35
42023,March,166.89,157,130505,36
40491,March,166.88,142,134748,37
40793,March,166.88,133,116722,32
41120,March,166.84,139,119047,33
38302,March,166.81,155,127993,36
41122,March,166.77,143,140656,39
38708,March,166.75,142,117118,33
41644,March,166.75,136,125900,35
42034,March,166.69,147,124707,35
38299,March,166.59,135,131163,36
41802,March,166.54,142,150105,42
41458,March,166.53,149,148170,41
34307,March,166.52,145,126089,35
34075,March,166.5,158,152827,42
40646,March,166.45,111,139284,39
40551,March,166.44,133,140142,39
40769,March,166.43,136,123580,34
35035,March,166.37,137,147316,41
38057,March,166.34,147,115475,32
35329,March,166.21,133,119349,33
38844,March,166.2,134,125516,35
41518,March,166.2,135,136495,38
41057,March,166.16,125,134106,37
40340,March,166.12,136,136516,38
40682,March,166.05,128,121844,34
40792,March,166.05,111,123436,34
41989,March,166.01,108,128867,36
40247,March,165.91,132,126145,35
41509,March,165.82,143,121868,34
42656,March,165.8,136,143896,40
31069,March,165.77,144,139279,39
38394,March,165.72,127,563713,157
33890,March,165.69,147,131221,36
38520,March,165.69,144,136485,38
41864,March,165.64,142,124115,34
40234,March,165.61,137,298922,83
35298,March,165.61,147,148249,41
40382,March,165.54,158,126525,35
34159,March,165.51,140,176168,49
39759,March,165.5,133,121633,34
42691,March,165.4,123,122472,34
41320,March,165.36,133,137095,38
41467,March,165.36,136,237803,66
38734,March,165.34,130,109709,30
38065,March,165.28,113,109112,30
40333,March,165.26,147,190278,53
40975,March,165.24,121,163685,45
38987,March,165.24,124,140493,39
40887,March,165.22,131,132099,37
39882,March,165.19,136,218339,61
40614,March,165.15,135,140446,39
40640,March,165.1,158,140335,39
39551,March,165.09,117,132186,37
39371,March,165.08,128,130446,36
